setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L1,resignal_extend5_cap24,full,343,0.6034985422740525,0.00047910790375281504,0.00032201365151984795,-0.0016445108707285657,-0.0028026647071232812,-0.016917081671418477,0.16433401098721556,0.001184452594286567,-0.0010150966084082613,6.381924198250728,0.40816326530612246,0.23323615160349853,resignal_time:56.0%;time:30.6%;eod:13.4%
L1,resignal_extend5_cap24,H1,174,0.6379310344827587,0.0007266086069249633,0.00040344617103593716,-0.0016319205253815027,-0.003073886267042486,-0.016917081671418477,0.1264298976049436,0.0016845454672425042,-0.0012170142878147328,6.310344827586207,0.5287356321839081,0.3103448275862069,resignal_time:58.6%;time:31.0%;eod:10.3%
L1,resignal_extend5_cap24,H2,169,0.5680473372781065,0.00022428469456965653,0.00015666071647979507,-0.0015830052053723786,-0.0023691206556327726,-0.008335382002621294,0.03790411338227195,0.0007923628345016809,-0.0008679458511583471,6.455621301775148,0.28402366863905326,0.15384615384615385,resignal_time:53.3%;time:30.2%;eod:16.6%
L1,resignal_target15_or_sma9_cap24,full,370,0.6648648648648648,0.00025194505720192603,0.0005070810278219318,-0.001214533856263611,-0.0023630360634417646,-0.008254040233769189,0.09321967116471264,0.001010924056693785,-0.000973879017399093,4.702702702702703,0.35135135135135137,0.11621621621621622,sma9_close:39.2%;target_15bp:33.5%;resignal_time:12.7%;eod:7.6%;time:7.0%
L1,resignal_target15_or_sma9_cap24,H1,195,0.7384615384615385,0.0004436764342432678,0.0009892455071278672,-0.0010842901451020737,-0.002383156097596339,-0.0045452713528535416,0.08651690467743722,0.001370573520806495,-0.0011132550869482616,4.235897435897436,0.46153846153846156,0.16923076923076924,target_15bp:45.1%;sma9_close:32.8%;resignal_time:11.8%;time:5.1%;eod:5.1%
L1,resignal_target15_or_sma9_cap24,H2,175,0.5828571428571429,3.830152278443093e-05,0.00017051105002985345,-0.0013480126751824306,-0.0023326131024867247,-0.008254040233769189,0.006702766487275413,0.0007018493499282297,-0.0007597385452603467,5.222857142857142,0.22857142857142856,0.05714285714285714,sma9_close:46.3%;target_15bp:20.6%;resignal_time:13.7%;eod:10.3%;time:9.1%
L2,fixed_5,full,308,0.5454545454545454,0.00023893633317482812,0.00011711784837642458,-0.0020590406301431497,-0.002753269448019091,-0.014724306194018766,0.07359239061784706,0.0009384633236620976,-0.0009634061410423445,4.785714285714286,0.3409090909090909,0.2012987012987013,time:87.3%;eod:12.7%
L2,fixed_5,H1,153,0.5751633986928104,0.00040592945260091993,0.00032201365151984795,-0.002096265168509248,-0.003042895094950637,-0.014724306194018766,0.06210720624794075,0.0013668364066259375,-0.001139837553671308,4.810457516339869,0.4444444444444444,0.2679738562091503,time:88.9%;eod:11.1%
L2,fixed_5,H2,155,0.5161290322580645,7.40979636768149e-05,5.293012232554517e-05,-0.0019244446077951727,-0.00246095008357623,-0.005459682213304395,0.01148518436990631,0.000712782212477503,-0.0007597385452603467,4.7612903225806456,0.23870967741935484,0.13548387096774195,time:85.8%;eod:14.2%
L2,fixed_8,full,288,0.6041666666666666,0.0005607049694505405,0.00039599461451389484,-0.00211433673038579,-0.003538192980197391,-0.016917081671418477,0.16148303120175567,0.0013257528614053493,-0.0010473311196239066,7.322916666666667,0.4548611111111111,0.2777777777777778,time:81.9%;eod:18.1%
