setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L3h,bbmid_close_max12,H2,3,0.6666666666666666,0.0011953513282041417,0.0007801704024656964,-0.0006208437598847816,-0.0007959705301785914,-0.0009710973004724011,0.003586053984612425,0.0011008725197325653,-0.0037177369950002204,10.0,0.3333333333333333,0.3333333333333333,bb_mid_close:66.7%;time:33.3%
L3h,vwap_close_max12,full,11,0.9090909090909091,0.001428121597812834,0.0013335689478244372,0.00030188202536907127,-0.00016851853970911712,-0.0006389191047873055,0.015709337575941174,0.002157166646627795,-0.0013975293455582571,6.090909090909091,0.5454545454545454,0.36363636363636365,vwap_close:54.5%;time:27.3%;eod:18.2%
L3h,vwap_close_max12,H1,7,1.0,0.0017352975927089303,0.0015548807317102842,0.0006817702892254918,0.0004918261572972815,0.00030188202536907127,0.012147083148962512,0.002157166646627795,-0.0006131017821826568,6.142857142857143,0.5714285714285714,0.2857142857142857,vwap_close:42.9%;time:28.6%;eod:28.6%
L3h,vwap_close_max12,H2,4,0.75,0.0008905636067446654,0.0009217896883825238,-0.00029424024466893065,-0.00046657967472811806,-0.0006389191047873055,0.0035622544269786616,0.0017312109192310077,-0.002273275621748394,6.0,0.5,0.5,vwap_close:75.0%;time:25.0%
L3h,target15_max12,full,10,0.9,0.0009659970362656089,0.0013497749999999975,0.00017458409278492407,-0.0003982566038437385,-0.0009710973004724011,0.00965997036265609,0.0017661428372984789,-0.0011179112513850509,5.9,0.6,0.1,target_15bp:60.0%;eod:30.0%;time:10.0%
L3h,target15_max12,H1,7,1.0,0.0011330739518754676,0.0013497749999999975,0.0007828097738855622,0.0005423458996273167,0.00030188202536907127,0.007931517663128274,0.0016143433084487846,-0.0006210031281228545,4.571428571428571,0.5714285714285714,0.0,target_15bp:57.1%;eod:42.9%
L3h,target15_max12,H2,3,0.6666666666666666,0.0005761508998426054,0.0013497749999999975,-0.0005069228403779213,-0.0007390100704251612,-0.0009710973004724011,0.001728452699527816,0.0022668505683918205,-0.0037177369950002204,9.0,0.6666666666666666,0.3333333333333333,target_15bp:66.7%;time:33.3%
L3h,target25_max12,full,10,0.9,0.0012587865624565265,0.0013409940482862481,-3.126165286733148e-05,-0.0005011794766698663,-0.0009710973004724011,0.012587865624565264,0.0021896183564110716,-0.0011179112513850509,7.9,0.6,0.4,target_25bp:40.0%;time:30.0%;eod:30.0%
L3h,target25_max12,H1,7,1.0,0.0012656732750054062,0.001127107364862212,0.00021039502730140215,0.0001417797787506503,7.316453019989844e-05,0.008859712925037844,0.002157166646627795,-0.0006210031281228545,7.285714285714286,0.5714285714285714,0.2857142857142857,eod:42.9%;time:28.6%;target_25bp:28.6%
L3h,target25_max12,H2,3,0.6666666666666666,0.0012427175665091401,0.002349624999999911,-0.00030695284037793866,-0.0006390250704251699,-0.0009710973004724011,0.0037281526995274206,0.0027213036982314254,-0.0037177369950002204,9.333333333333334,0.6666666666666666,0.6666666666666666,target_25bp:66.7%;time:33.3%
